series_id,year,period,area_type_code,area_code,measure_code,seasonal,srd_code,area_text,measure_text,NAMELSAD,STUSPS,unemployment_percent
LAUCN191090000000003,1991,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,5.5
LAUCN191090000000003,1992,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,4.7
LAUCN191090000000003,1993,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,3.8
LAUCN191090000000003,1994,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,3.9
LAUCN191090000000003,1995,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,3.9
LAUCN191090000000003,1996,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,3.1
LAUCN191090000000003,1997,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,2.5
LAUCN191090000000003,1998,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,2.9
LAUCN191090000000003,1999,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,3
LAUCN191090000000003,2000,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,2.6
LAUCN191090000000003,2001,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,2.9
LAUCN191090000000003,2002,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,3.6
LAUCN191090000000003,2003,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,4.4
LAUCN191090000000003,2004,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,4.3
LAUCN191090000000003,2005,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,4
LAUCN191090000000003,2006,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,3.2
LAUCN191090000000003,2007,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,3.6
LAUCN191090000000003,2008,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,3.9
LAUCN191090000000003,2009,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,6
LAUCN191090000000003,2010,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,5.1
LAUCN191090000000003,2011,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,4.4
LAUCN191090000000003,2012,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,3.9
LAUCN191090000000003,2013,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,3.5
LAUCN191090000000003,2014,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,3.2
LAUCN191090000000003,2015,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,2.8
LAUCN191090000000003,2016,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,2.7
LAUCN191090000000003,2017,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,2.5
LAUCN191090000000003,2018,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,2.2
LAUCN191090000000003,2019,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,2.3
LAUCN191090000000003,2020,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,4
LAUCN191090000000003,2021,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,3.2
LAUCN191090000000003,2022,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,2.5
LAUCN191090000000003,2023,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,2.6
LAUCN191090000000003,2024,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,2.5
LAUCN191090000000003,2025,M13,F,CN1910900000000,03,U,19,"Kossuth County, IA",unemployment rate,Kossuth County,IA,2.9
LAUCN191110000000003,1990,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,6.6
LAUCN191110000000003,1991,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,7.6
LAUCN191110000000003,1992,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,7.8
LAUCN191110000000003,1993,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,7.4
LAUCN191110000000003,1994,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,5.5
LAUCN191110000000003,1995,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,5.1
LAUCN191110000000003,1996,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,5.9
LAUCN191110000000003,1997,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,5.3
LAUCN191110000000003,1998,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,4.4
LAUCN191110000000003,1999,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,4
LAUCN191110000000003,2000,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,4.5
LAUCN191110000000003,2001,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,6.5
LAUCN191110000000003,2002,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,7.5
LAUCN191110000000003,2003,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,7.7
LAUCN191110000000003,2004,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,7
LAUCN191110000000003,2005,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,6.6
LAUCN191110000000003,2006,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,6.2
LAUCN191110000000003,2007,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,5.8
LAUCN191110000000003,2008,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,6.4
LAUCN191110000000003,2009,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,10.4
LAUCN191110000000003,2010,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,9
LAUCN191110000000003,2011,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,8.2
LAUCN191110000000003,2012,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,7.2
LAUCN191110000000003,2013,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,7.1
LAUCN191110000000003,2014,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,5.9
LAUCN191110000000003,2015,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,5.3
LAUCN191110000000003,2016,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,6
LAUCN191110000000003,2017,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,5.4
LAUCN191110000000003,2018,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,4.1
LAUCN191110000000003,2019,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,3.8
LAUCN191110000000003,2020,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,6.5
LAUCN191110000000003,2021,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,5.5
LAUCN191110000000003,2022,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,4.7
LAUCN191110000000003,2023,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,4.1
LAUCN191110000000003,2024,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,3.7
LAUCN191110000000003,2025,M13,F,CN1911100000000,03,U,19,"Lee County, IA",unemployment rate,Lee County,IA,4
LAUCN191130000000003,1990,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,5.7
LAUCN191130000000003,1991,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,4.9
LAUCN191130000000003,1992,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,4
LAUCN191130000000003,1993,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,3.5
LAUCN191130000000003,1994,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,3
LAUCN191130000000003,1995,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,2.8
LAUCN191130000000003,1996,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,2.8
LAUCN191130000000003,1997,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,2.5
LAUCN191130000000003,1998,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,2
LAUCN191130000000003,1999,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,1.9
LAUCN191130000000003,2000,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,2.3
LAUCN191130000000003,2001,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,3.2
LAUCN191130000000003,2002,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,4.5
LAUCN191130000000003,2003,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,4.8
LAUCN191130000000003,2004,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,4.7
LAUCN191130000000003,2005,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,4.3
LAUCN191130000000003,2006,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,3.6
LAUCN191130000000003,2007,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,3.7
LAUCN191130000000003,2008,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,4
LAUCN191130000000003,2009,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,6.1
LAUCN191130000000003,2010,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,6
LAUCN191130000000003,2011,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,5.7
LAUCN191130000000003,2012,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,5.2
LAUCN191130000000003,2013,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,5
LAUCN191130000000003,2014,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,4.4
LAUCN191130000000003,2015,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,3.8
LAUCN191130000000003,2016,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,3.5
LAUCN191130000000003,2017,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,3.2
LAUCN191130000000003,2018,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,2.7
LAUCN191130000000003,2019,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,2.7
LAUCN191130000000003,2020,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,6
LAUCN191130000000003,2021,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,4.4
LAUCN191130000000003,2022,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,3.1
LAUCN191130000000003,2023,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,3.3
LAUCN191130000000003,2024,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,3.4
LAUCN191130000000003,2025,M13,F,CN1911300000000,03,U,19,"Linn County, IA",unemployment rate,Linn County,IA,3.8
LAUCN191150000000003,1990,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,4.5
LAUCN191150000000003,1991,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,5.2
LAUCN191150000000003,1992,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,5.5
LAUCN191150000000003,1993,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,5.1
LAUCN191150000000003,1994,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,4.1
LAUCN191150000000003,1995,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,4.1
LAUCN191150000000003,1996,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,4.4
LAUCN191150000000003,1997,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,4.5
LAUCN191150000000003,1998,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,3.6
LAUCN191150000000003,1999,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,3.4
LAUCN191150000000003,2000,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,3
LAUCN191150000000003,2001,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,3.5
LAUCN191150000000003,2002,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,4.6
LAUCN191150000000003,2003,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,4.6
LAUCN191150000000003,2004,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,4.6
LAUCN191150000000003,2005,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,4.4
LAUCN191150000000003,2006,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,3.8
LAUCN191150000000003,2007,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,3.7
LAUCN191150000000003,2008,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,4.7
LAUCN191150000000003,2009,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,8.4
LAUCN191150000000003,2010,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,7.4
LAUCN191150000000003,2011,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,6.2
LAUCN191150000000003,2012,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,5.5
LAUCN191150000000003,2013,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,5
LAUCN191150000000003,2014,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,4.5
LAUCN191150000000003,2015,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,3.8
LAUCN191150000000003,2016,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,4.1
LAUCN191150000000003,2017,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,3.4
LAUCN191150000000003,2018,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,2.9
LAUCN191150000000003,2019,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,3.2
LAUCN191150000000003,2020,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,5.1
LAUCN191150000000003,2021,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,4.2
LAUCN191150000000003,2022,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,3.3
LAUCN191150000000003,2023,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,3.3
LAUCN191150000000003,2024,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,3.2
LAUCN191150000000003,2025,M13,F,CN1911500000000,03,U,19,"Louisa County, IA",unemployment rate,Louisa County,IA,3.8
LAUCN191170000000003,1990,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,6.1
LAUCN191170000000003,1991,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,5.6
LAUCN191170000000003,1992,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,6.5
LAUCN191170000000003,1993,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,6.5
LAUCN191170000000003,1994,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,5.2
LAUCN191170000000003,1995,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,5.6
LAUCN191170000000003,1996,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,5.1
LAUCN191170000000003,1997,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,4.2
LAUCN191170000000003,1998,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,3.7
LAUCN191170000000003,1999,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,3.4
LAUCN191170000000003,2000,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,2.8
LAUCN191170000000003,2001,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,3.5
LAUCN191170000000003,2002,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,4.5
LAUCN191170000000003,2003,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,5.3
LAUCN191170000000003,2004,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,5.4
LAUCN191170000000003,2005,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,5.2
LAUCN191170000000003,2006,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,4.1
LAUCN191170000000003,2007,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,3.9
LAUCN191170000000003,2008,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,4.1
LAUCN191170000000003,2009,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,6.5
LAUCN191170000000003,2010,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,6.2
LAUCN191170000000003,2011,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,5.3
LAUCN191170000000003,2012,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,4.7
LAUCN191170000000003,2013,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,4.7
LAUCN191170000000003,2014,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,3.9
LAUCN191170000000003,2015,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,3.5
LAUCN191170000000003,2016,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,3.4
LAUCN191170000000003,2017,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,3.1
LAUCN191170000000003,2018,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,2.2
LAUCN191170000000003,2019,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,2.1
LAUCN191170000000003,2020,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,3.9
LAUCN191170000000003,2021,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,3.1
LAUCN191170000000003,2022,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,2.4
LAUCN191170000000003,2023,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,2.8
LAUCN191170000000003,2024,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,3
LAUCN191170000000003,2025,M13,F,CN1911700000000,03,U,19,"Lucas County, IA",unemployment rate,Lucas County,IA,3.8
LAUCN191190000000003,1990,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.1
LAUCN191190000000003,1991,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.3
LAUCN191190000000003,1992,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.5
LAUCN191190000000003,1993,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.8
LAUCN191190000000003,1994,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.5
LAUCN191190000000003,1995,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.8
LAUCN191190000000003,1996,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.7
LAUCN191190000000003,1997,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.2
LAUCN191190000000003,1998,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.4
LAUCN191190000000003,1999,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,1.9
LAUCN191190000000003,2000,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2
LAUCN191190000000003,2001,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.4
LAUCN191190000000003,2002,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,3.3
LAUCN191190000000003,2003,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,3.5
LAUCN191190000000003,2004,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,3.3
LAUCN191190000000003,2005,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,3
LAUCN191190000000003,2006,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.3
LAUCN191190000000003,2007,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.4
LAUCN191190000000003,2008,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.6
LAUCN191190000000003,2009,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,4.3
LAUCN191190000000003,2010,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,3.9
LAUCN191190000000003,2011,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,3.2
LAUCN191190000000003,2012,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.9
LAUCN191190000000003,2013,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.9
LAUCN191190000000003,2014,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.6
LAUCN191190000000003,2015,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2
LAUCN191190000000003,2016,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.3
LAUCN191190000000003,2017,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2
LAUCN191190000000003,2018,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,1.8
LAUCN191190000000003,2019,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,1.8
LAUCN191190000000003,2020,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.8
LAUCN191190000000003,2021,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.4
LAUCN191190000000003,2022,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.2
LAUCN191190000000003,2023,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.3
LAUCN191190000000003,2024,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.4
LAUCN191190000000003,2025,M13,F,CN1911900000000,03,U,19,"Lyon County, IA",unemployment rate,Lyon County,IA,2.6
LAUCN191210000000003,1990,M13,F,CN1912100000000,03,U,19,"Madison County, IA",unemployment rate,Madison County,IA,4.4
LAUCN191210000000003,1991,M13,F,CN1912100000000,03,U,19,"Madison County, IA",unemployment rate,Madison County,IA,5.6
LAUCN191210000000003,1992,M13,F,CN1912100000000,03,U,19,"Madison County, IA",unemployment rate,Madison County,IA,5.2
LAUCN191210000000003,1993,M13,F,CN1912100000000,03,U,19,"Madison County, IA",unemployment rate,Madison County,IA,4.6
LAUCN191210000000003,1994,M13,F,CN1912100000000,03,U,19,"Madison County, IA",unemployment rate,Madison County,IA,4.3
LAUCN191210000000003,1995,M13,F,CN1912100000000,03,U,19,"Madison County, IA",unemployment rate,Madison County,IA,4.3
LAUCN191210000000003,1996,M13,F,CN1912100000000,03,U,19,"Madison County, IA",unemployment rate,Madison County,IA,3.8
LAUCN191210000000003,1997,M13,F,CN1912100000000,03,U,19,"Madison County, IA",unemployment rate,Madison County,IA,3.8
